character,keyword,RTH_number,RSH_number,RTK_number,reading,decomposition,spatial,ids,components_detail,deck,tags
装,attire,,402,398,"zhuāng: adornment, to adorn, dress, clothing",clothing + turtle + soldier,⿱ (top-bottom),⿱壮衣,"衣 = clothing (alias: cloak, scarf, bandana, top hat and scarf), 兆 = portent (alias: turtle), 士 = soldier",RSH RTK,RSH1::L18 RTK1v5::L18
裕,abundant,1892,1952,793,yù: abundant,cloak + valley,⿰ (left-right),⿰衤谷,"衣 = clothing (alias: cloak), 谷 = valley",RSH RTH RTK,RSH2::L23 RTH2::L23 RTK1v5::L24
裙,skirt,885,960,,"qún: skirt, CL:條|条[tiáo]",clothing + monarch,⿰ (left-right),⿰衤君,"衣 = clothing (alias: cloak, scarf, bandana, top hat and scarf), 君 = monarch",RSH RTH,RSH1::L30 RTH1::L30
裡,inside / back [old],376,,2973,"lǐ: lining, interior, inside, internal",eyedropper + ㇇ + walking stick + {24} + computer,⿰ (left-right),⿰衤里,"丶 = a drop of (alias: eyedropper), 丨 = walking stick, 里 = li (alias: computer)",RTH RTK,RTH1::L18 RTK3v2::CH06 primitive
裤,trousers,,559,,"kù: underpants, trousers, pants",cloak + warehouse,⿰ (left-right),⿰衤库,"衣 = clothing (alias: cloak), 库 = warehouse",RSH,RSH1::L21
裳,raiment / skirt,,1955,800,"cháng: lower garment, skirts, petticoats, garments",outhouse + clothing,⿱ (top-bottom),⿱𫩠衣,"囧赏－贝 = outhouse, 衣 = clothing (alias: cloak, scarf, bandana, top hat and scarf)",RSH RTK,RSH2::L24 RTK1v5::L25
裸,naked,2119,2181,1124,luǒ: naked,cloak + fruit,⿰ (left-right),⿰衤果,"衣 = clothing (alias: cloak), 果 = fruit",RSH RTH RTK,RSH2::L29 RTH2::L29 RTK1v5::L30
裹,envelop,2120,2182,,"guǒ: to bind, to wrap, a bundle, a parcel",top hat and scarf + fruit,⿳ (top-mid-bottom),⿳亠果𧘇,"衣 = clothing (alias: top hat and scarf), 果 = fruit",RSH RTH,RSH2::L29 RTH2::L29
複,duplicate,437,,465,"fù: to repeat, to double, to overlap, complex (not simple)",eyedropper + ㇇ + walking stick + {24} + double back,⿰ (left-right),⿰衤复,"丶 = a drop of (alias: eyedropper), 丨 = walking stick, 复 = duplicate (alias: double back)",RTH RTK,RTH1::L18 RTK1v5::L18 primitive
褐,brown,2059,2109,453,"hè: coarse hemp cloth, gray or dark color, Taiwan pr. [hé]",cloak + siesta,⿰ (left-right),⿰衤曷,"衣 = clothing (alias: cloak), 曷 = siesta",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L18
襄,aid,1144,1203,,"xiāng: to help, to assist, mutual assistance, to rush into or up",top hat and scarf + chatterbox + wire mesh,⿱ (top-bottom),⿱亠𱔞,"衣 = clothing (alias: top hat and scarf), 吅 = chatterbox (alias: windup teeth), 𠀎 = wire mesh",RSH RTH,RSH1::L38 RTH1::L38 primitive
襟,front of a garment / collar,839,907,1099,"jīn: lapel, overlap of Chinese gown, fig. bosom (the seat of emotions), to cherish (ambition, desires, honorable intentions etc) in one's bosom",cloak + prohibit,⿰ (left-right),⿰衤禁,"衣 = clothing (alias: cloak), 禁 = prohibit",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30
西,west,1191,1255,1602,"Xī: the West, abbr. for Spain 西班牙[Xī bān yá], Spanish | xī: west",four + one + human legs + mouth,⿱ (top-bottom),⿱一𠁤,"四 = four, 一 = one (alias: floor, ceiling), 儿 = youngster (alias: human legs), 口 = mouth",RSH RTH RTK,RSH1::L40 RTH1::L40 RTK1v5::L41 primitive
要,want / need,1192,1256,1604,"yāo: to demand, to request, to coerce | yào: important, vital, to want, will",Old West + woman,⿱ (top-bottom),⿱覀女,"西 = west (alias: Old West), 女 = woman",RSH RTH RTK,RSH1::L40 RTH1::L40 RTK1v5::L41
覆,overturn / capsize,2543,2616,1611,"fù: variant of 復|复[fù], to reply to a letter, to cover, to overflow",Old West + queue + double back,⿱ (top-bottom),⿱覀復,"西 = west (alias: Old West), 行 = line of business (alias: queue), 复 = duplicate (alias: double back)",RSH RTH RTK,RSH2::L40 RTH2::L40 RTK1v5::L41
覧,perusal,,,855,,box + walking stick + {50} + walking stick + dropdrop + floor + eyedropper + pent in + floor + floor + drop + hook,⿱ (top-bottom),⿱⿰臣⿱𠂉丶見,"匚 = box, 丨 = walking stick, ㇒ = dropdrop, 一 = one (alias: floor), 丶 = a drop of (alias: eyedropper), 囗 = pent in, 丿 = drop, 乚 = second (alias: hook)",RTK,RTK1v5::L25 primitive
覽,view,2437,,,"lǎn: to look at, to view, to read",box + walking stick + {50} + walking stick + dropdrop + floor + eyedropper + pent in + walking stick + walking stick + pent in + floor + floor + drop + hook,⿱ (top-bottom),⿱𰯲見,"匚 = box, 丨 = walking stick, ㇒ = dropdrop, 一 = one (alias: floor), 丶 = a drop of (alias: eyedropper), 囗 = pent in, 丿 = drop, 乚 = second (alias: hook)",RTH,RTH2::L37 primitive
见,see,,58,,"jiàn: to see, to meet, to appear (to be sth), to interview | xiàn: to appear",eye + human legs,⿸ (top-left-wrap),⿸⿵冂丿乚,"目 = eye (alias: eyeball, net), 儿 = youngster (alias: human legs)",RSH,RSH1::L04
观,observe,,639,,"guān: to look at, to watch, to observe, to behold | guàn: Taoist monastery, palace gate watchtower, platform",crotch + see,⿰ (left-right),⿰又见,"又 = again (alias: crotch), 见 = see",RSH,RSH1::L22
规,regulations,,727,,"guī: compass, a rule, regulation, to admonish",husband + see,⿰ (left-right),⿰夫见,"夫 = husband, 见 = see",RSH,RSH1::L24
觅,try to find,,1900,,"mì: to seek, to find",vulture + see,⿱ (top-bottom),⿱爫见,"爪 = claw (alias: vulture), 见 = see",RSH,RSH2::L22
视,inspect,,903,,"shì: to look at, to regard, to inspect",altar + see,⿰ (left-right),⿰礻见,"示 = show (alias: altar), 见 = see",RSH,RSH1::L29
览,view,,2265,,"lǎn: to look at, to view, to read",be about to + see,⿱ (top-bottom),⿱𰀢见,"临 = be about to, 见 = see",RSH,RSH2::L32 primitive
觉,senses,,338,,"jiào: a nap, a sleep, CL:場|场[cháng] | jué: to feel, to find that, thinking, awake",schoolhouse + see,⿱ (top-bottom),⿱𰃮见,"囧学－子 = schoolhouse, 见 = see",RSH,RSH1::L15
角,angle,1315,1363,1812,"jiǎo: angle, corner, horn, horn-shaped | jué: role (theater), to compete, ancient three legged wine vessel, third note of pentatonic scale",bound up + rack,⿱ (top-bottom),⿱⺈用,"勹 = bound up, 用 = utilize (alias: rack)",RSH RTH RTK,RSH1::L47 RTH1::L47 RTK1v5::L48 primitive
解,untie / unravel,1316,1364,1814,"xiè: acrobatic display (esp. on horseback) (old), variant of 懈[xiè] and 邂[xiè] (old) | jiě: to divide, to break up, to split, to separate | jiè: to transport under guard",safe + dagger + cow,⿰ (left-right),⿰角𭷔,"角 = angle (alias: safe), 刀 = sword (alias: dagger), 牛 = cow",RSH RTH RTK,RSH1::L47 RTH1::L47 RTK1v5::L48
触,touch / contact,,2779,1813,"chù: to touch, to make contact with sth, to stir up sb's emotions",safe + insect,⿰ (left-right),⿰角虫,"角 = angle (alias: safe), 虫 = insect",RSH RTK,RSH2::L47 RTK1v5::L48
言,say,320,346,335,"yán: speech or ""words"" radical in Chinese characters (Kangxi radical 149), see also 言字旁[yán zì páng], words, speech",two + mouth + top hat,⿳ (top-mid-bottom),⿳亠二口,"二 = two, 口 = mouth, 亠 = top hat",RSH RTH RTK,RSH1::L15 RTH1::L15 RTK1v5::L15 primitive
詹,verbose,1477,,,"zhān: excellent, verbose",bound up + animal legs + cliff + words,⿸ (top-left-wrap),⿸厃⿱八言,"勹 = bound up, 囧只－口 = animal legs, 厂 = factory (alias: cliff), 言 = say (alias: words)",RTH,RTH1::L55 primitive
誉,reputation,,2857,1939,yù: reputation,excitement + words,⿱ (top-bottom),⿱兴言,"兴 = excitement, 言 = say (alias: words)",RSH RTK,RSH2::L52 RTK1v5::L53
誓,vow,2127,2192,1133,"shì: oath, vow, to swear, to pledge",discount + words,⿱ (top-bottom),⿱折言,"折 = discount, 言 = say (alias: words)",RSH RTH RTK,RSH2::L30 RTH2::L30 RTK1v5::L31
警,police / admonish,321,347,336,"jǐng: to alert, to warn, police",revere + words,⿱ (top-bottom),⿱敬言,"敬 = revere, 言 = say (alias: words)",RSH RTH RTK,RSH1::L15 RTH1::L15 RTK1v5::L15
譬,analogy / parable,2488,2558,2728,pì: give an example,hot sauce + words,⿱ (top-bottom),⿱辟言,"辟 = repudiate (alias: hot sauce), 言 = say (alias: words)",RSH RTH RTK,RSH2::L38 RTH2::L38 RTK3v2::CH02
计,plan,,348,,"jì: to calculate, to compute, to count, to regard as important",words + needle,⿰ (left-right),⿰讠十,"言 = say (alias: words), 十 = ten (alias: needle)",RSH,RSH1::L15
订,place an order,,1653,,"dìng: to agree, to conclude, to draw up, to subscribe to (a newspaper etc)",words + nail,⿰ (left-right),⿰讠丁,"言 = say (alias: words), 丁 = fourth (alias: nail)",RSH,RSH2::L15
认,recognize,,794,,"rèn: to recognize, to know, to admit",words + person,⿰ (left-right),⿰讠人,"言 = say (alias: words), 人 = person",RSH,RSH1::L26
讥,deride,,1651,,jī: to ridicule,words + small table,⿰ (left-right),⿰讠几,"言 = say (alias: words), 几 = how many? (alias: small table)",RSH,RSH2::L15
讨,condemn,,351,,"tǎo: to invite, to provoke, to demand or ask for, to send armed forces to suppress",words + glue,⿰ (left-right),⿰讠寸,"言 = say (alias: words), 寸 = Chinese inch (alias: glue)",RSH,RSH1::L15
让,yield,,349,,"ràng: to yield, to permit, to let sb do sth, to have sb do sth",above + words,⿰ (left-right),⿰讠上,"上 = above, 言 = say (alias: words)",RSH,RSH1::L15
训,instruction,,352,,"xùn: example, pattern, to teach, to train",words + stream,⿰ (left-right),⿰讠川,"言 = say (alias: words), 川 = stream (alias: flood)",RSH,RSH1::L15
议,deliberate,,1183,,"yì: to comment on, to discuss, to suggest",words + righteousness,⿰ (left-right),⿰讠义,"言 = say (alias: words), 义 = righteousness (alias: bouquet)",RSH,RSH1::L38
讯,interrogate,,1656,,"xùn: to question, to ask, to interrogate, rapid",words + crochet needles,⿰ (left-right),⿰讠卂,"言 = say (alias: words), 卂 = crochet needles",RSH,RSH2::L15
记,remember,,518,,"jì: to record, to note, to remember, mark",words + snake,⿰ (left-right),⿰讠己,"言 = say (alias: words), 己 = self (alias: snake)",RSH,RSH1::L20
讲,lecture,,1361,,"jiǎng: to speak, to explain, to negotiate, to emphasise",words + well,⿰ (left-right),⿰讠井,"言 = say (alias: words), 井 = well",RSH,RSH1::L47
讶,surprised,,2843,,yà: astounded,words + tusk,⿰ (left-right),⿰讠牙,"言 = say (alias: words), 牙 = tooth (alias: tusk)",RSH,RSH2::L51
许,permit,,543,,"xǔ: to allow, to permit, to promise, to praise",words + stick horse,⿰ (left-right),⿰讠午,"言 = say (alias: words), 午 = noon (alias: stick horse)",RSH,RSH1::L20
论,theory,,465,,"Lún: abbr. for 論語|论语[Lún yǔ], The Analects (of Confucius) | lùn: opinion, view, theory, doctrine",lifeguard + words,⿰ (left-right),⿰讠仑,"仑 = lifeguard, 言 = say (alias: words)",RSH,RSH1::L18
讼,litigate,,1948,,sòng: litigation,words + public,⿰ (left-right),⿰讠公,"言 = say (alias: words), 公 = public",RSH,RSH2::L23
讽,mock,,1171,,"fěng: to satirize, to mock, to recite, Taiwan pr. [fèng]",words + windstorm,⿰ (left-right),⿰讠风,"言 = say (alias: words), 风 = wind (alias: windstorm)",RSH,RSH1::L38
设,establish,,648,,"shè: to set up, to arrange, to establish, to found",words + missile,⿰ (left-right),⿰讠殳,"言 = say (alias: words), 殳 = missile",RSH,RSH1::L22
访,call on,,1730,,"fǎng: to visit, to call on, to seek, to inquire",words + compass,⿰ (left-right),⿰讠方,"言 = say (alias: words), 方 = direction (alias: compass)",RSH,RSH2::L19
证,evidence,,388,,"zhèng: certificate, proof, to prove, to demonstrate",words + correct,⿰ (left-right),⿰讠正,"言 = say (alias: words), 正 = correct",RSH,RSH1::L17
评,evaluate,,1163,,"píng: to discuss, to comment, to criticize, to judge",words + water lily,⿰ (left-right),⿰讠平,"言 = say (alias: words), 平 = even (alias: water lily)",RSH,RSH1::L38
识,knowledge,,353,,"shí: to know, knowledge, Taiwan pr. [shì] | zhì: to record, to write a footnote",only + word,⿰ (left-right),⿰讠只,"只 = only, 词 = word",RSH,RSH1::L15
诈,swindle,,2195,,"zhà: to cheat, to swindle, to pretend, to feign",words + saw,⿰ (left-right),⿰讠乍,"言 = say (alias: words), 乍 = for the first time (alias: saw)",RSH,RSH2::L30
诉,accuse,,936,,"sù: to complain, to sue, to tell",words + reprimand,⿰ (left-right),⿰讠斥,"言 = say (alias: words), 斥 = reprimand",RSH,RSH1::L30
诊,diagnose,,2706,,zhěn: to examine or treat medically,words + cocktail,⿰ (left-right),⿰讠㐱,"言 = say (alias: words), 㐱 = cocktail",RSH,RSH2::L44
词,word,,1392,,"cí: word, statement, speech, lyrics",say + take charge of,⿰ (left-right),⿰讠司,"言 = say (alias: words), 司 = take charge of",RSH,RSH1::L49
译,translate,,2601,,"yì: to translate, to interpret",words + scarecrow,⿰ (left-right),⿰讠𠬤,"言 = say (alias: words), 囧泽－氵 = scarecrow",RSH,RSH2::L39
试,test,,360,,"shì: to test, to try, experiment, examination",style + say,⿰ (left-right),⿰讠式,"式 = style, 言 = say (alias: words)",RSH,RSH1::L16
诗,poem,,355,,"shī: poem, CL:首[shǒu], poetry, verse",Buddhist temple + words,⿰ (left-right),⿰讠寺,"寺 = Buddhist temple, 言 = say (alias: words)",RSH,RSH1::L15
诚,sincere,,370,,"chéng: honest, sincere, true",words + turn into,⿰ (left-right),⿰讠成,"言 = say (alias: words), 成 = turn into",RSH,RSH1::L16
话,talk,,354,,"huà: dialect, language, spoken words, speech",words + tongue,⿰ (left-right),⿰讠舌,"言 = say (alias: words), 舌 = tongue",RSH,RSH1::L15
诞,nativity,,397,,"dàn: birth, birthday, brag, boast",prolong + words,⿰ (left-right),⿰讠延,"延 = prolong, 言 = say (alias: words)",RSH,RSH1::L17
诡,deceitful,,2457,,"guǐ: sly, crafty",words + danger,⿰ (left-right),⿰讠危,"言 = say (alias: words), 危 = danger",RSH,RSH2::L36
询,inquire,,1650,,"xún: to ask about, to inquire about",words + decameron,⿰ (left-right),⿰讠旬,"言 = say (alias: words), 旬 = decameron",RSH,RSH2::L15
该,should,,1200,,"gāi: should, ought to, probably, must be",words + acorn,⿰ (left-right),⿰讠亥,"言 = say (alias: words), 亥 = sign of the pig (alias: acorn)",RSH,RSH1::L38
详,detailed,,1759,,"xiáng: detailed, comprehensive",words + sheep,⿰ (left-right),⿰讠羊,"言 = say (alias: words), 羊 = sheep",RSH,RSH2::L20
诫,warn,,1870,,"jiè: commandment, to prohibit",words + take precautions against,⿰ (left-right),⿰讠戒,"言 = say (alias: words), 戒 = take precautions against",RSH,RSH2::L22
诬,charge falsely,,2107,,wū: to accuse falsely,words + witch,⿰ (left-right),⿰讠巫,"言 = say (alias: words), 巫 = witch",RSH,RSH2::L26
语,language,,356,,"yǔ: dialect, language, speech | yù: to tell to",I (literary) + words,⿰ (left-right),⿰讠吾,"吾 = I (literary), 言 = say (alias: words)",RSH,RSH1::L15
误,error,,439,,"wù: mistake, error, to miss, to harm",words + Heaven in your Mouth,⿰ (left-right),⿰讠吴,"言 = say (alias: words), 吴 = Wu (alias: Heaven in your Mouth)",RSH,RSH1::L18
诱,entice,,777,,"yòu: to entice, to tempt",words + elegant,⿰ (left-right),⿰讠秀,"言 = say (alias: words), 秀 = elegant",RSH,RSH1::L25
说,speak,,501,,"shuì: to persuade | shuō: to speak, to say, to explain, to scold",words + devil,⿰ (left-right),⿰讠兑,"言 = say (alias: words), 兑 = convert (alias: devil)",RSH,RSH1::L19
诵,read aloud,,2444,,"sòng: to read aloud, to recite",words + chop-rack,⿰ (left-right),⿰讠甬,"言 = say (alias: words), 甬 = chop-rack",RSH,RSH2::L36
请,invite,,1212,,"qǐng: to ask, to invite, please (do sth), to treat (to a meal etc)",words + telescope,⿰ (left-right),⿰讠青,"言 = say (alias: words), 青 = blue or green (alias: telescope)",RSH,RSH1::L39
诸,various,,2308,,"zhū: all, various",words + puppet,⿰ (left-right),⿰讠者,"言 = say (alias: words), 者 = someone (alias: puppet)",RSH,RSH2::L33
诺,promise,,1655,,"nuò: promise, consent",words + Disneyland,⿰ (left-right),⿰讠若,"言 = say (alias: words), 囧若 = Disneyland",RSH,RSH2::L15
读,read,,860,,"dú: to read, to study, reading of word (i.e. pronunciation), similar to 拼音[pīn yīn] | dòu: comma, phrase marked by pause",words + sell,⿰ (left-right),⿰讠卖,"言 = say (alias: words), 卖 = sell",RSH,RSH1::L27
课,lesson,,922,,"kè: subject, course, CL: 門|门[mén], class",words + fruit,⿰ (left-right),⿰讠果,"言 = say (alias: words), 果 = fruit",RSH,RSH1::L29
谁,who?,,540,,"shéi: who, also pr. [shuí]",words + turkey,⿰ (left-right),⿰讠隹,"言 = say (alias: words), 隹 = turkey",RSH,RSH1::L20
调,tune,,357,,"diào: to transfer, to move (troops or cadres), to investigate, to enquire into | tiáo: to harmonize, to reconcile, to blend, to suit well",lap + words,⿰ (left-right),⿰讠周,"周 = circumference (alias: lap), 言 = say (alias: words)",RSH,RSH1::L15
谅,forgive,,1654,,"liàng: to forgive, to understand",words + capitol building,⿰ (left-right),⿰讠京,"言 = say (alias: words), 京 = capital (alias: capitol building)",RSH,RSH2::L15
谈,discuss,,358,,"tán: to speak, to talk, to converse, to chat",inflammation + words,⿰ (left-right),⿰讠炎,"炎 = inflammation, 言 = say (alias: words)",RSH,RSH1::L15
谊,friendship,,2747,,"yì: friendship, also pr. [yí]",words + fitting,⿰ (left-right),⿰讠宜,"言 = say (alias: words), 宜 = fitting",RSH,RSH2::L46
谋,scheme,,2734,,"móu: to plan, to seek, scheme",words + such and such,⿰ (left-right),⿰讠某,"言 = say (alias: words), 某 = such and such",RSH,RSH2::L45
谍,espionage,,1657,,dié: to spy,words + family tree,⿰ (left-right),⿰讠枼,"言 = say (alias: words), 枼 = family tree",RSH,RSH2::L16
谎,lie,,1726,,"huǎng: lies, to lie",words + wasteland,⿰ (left-right),⿰讠荒,"言 = say (alias: words), 荒 = wasteland",RSH,RSH2::L19
谐,in accord,,1710,,xié: harmonious,words + all,⿰ (left-right),⿰讠皆,"言 = say (alias: words), 皆 = all",RSH,RSH2::L18
谓,meaning,,1649,,"wèi: to speak, to say, to name, to designate",words + stomach,⿰ (left-right),⿰讠胃,"言 = say (alias: words), 胃 = stomach",RSH,RSH2::L15
谜,riddle,,781,,"mèi: see 謎兒|谜儿[mèi r], riddle | mí: riddle",words + lost,⿰ (left-right),⿰讠迷,"言 = say (alias: words), 迷 = lost",RSH,RSH1::L25
谢,thank,,1030,,"xiè: to thank, to apologize, to wither (of flowers, leaves etc), to decline",words + shoot,⿰ (left-right),⿰讠射,"言 = say (alias: words), 由 = wherefore (alias: shoot)",RSH,RSH1::L33
谣,rumor,,2886,,"yáo: popular ballad, rumor",words + can opener,⿰ (left-right),⿰讠䍃,"言 = say (alias: words), 䍃 = can opener",RSH,RSH2::L52
谦,unassuming,,2218,,qiān: modest,words + double,⿰ (left-right),⿰讠兼,"言 = say (alias: words), 兼 = double",RSH,RSH2::L30
谨,careful,,1242,,"jǐn: cautious, careful, solemnly, sincerely (formal)",words + spinach,⿰ (left-right),⿰讠堇,"言 = say (alias: words), 堇 = spinach",RSH,RSH1::L39
谬,wrong,,2709,,"miù: to deceive, to confuse, to cheat, absurd",words + kiddie cocktail,⿰ (left-right),⿰讠翏,"言 = say (alias: words), 翏 = kiddie cocktail",RSH,RSH2::L44
谭,Tan,,3003,,tán: variant of 談|谈[tán],words + floor + mouth + walking stick + walking stick + sunflower,⿰ (left-right),⿰讠覃,"讠 = say (alias: words), 一 = one (alias: floor), 口 = mouth, 丨 = walking stick, 早 = early (alias: sunflower)",RSH,RSH2::Postscript 1
谱,musical score,,2756,,"pǔ: chart, list, table, register",words + universal,⿰ (left-right),⿰讠普,"言 = say (alias: words), 普 = universal",RSH,RSH2::L46
谴,censure,,2743,,"qiǎn: punishment, scold",words + dispatch,⿰ (left-right),⿰讠遣,"言 = say (alias: words), 遣 = dispatch",RSH,RSH2::L45
谷,valley,645,698,788,"gǔ: grain, corn, valley",animal legs + umbrella + mouth,⿳ (top-mid-bottom),⿳八𠆢口,"囧只－口 = animal legs, 𠆢 = umbrella, 口 = mouth",RSH RTH RTK,RSH1::L23 RTH1::L23 RTK1v5::L24
豁,breach,,2592,,"huá: play Chinese finger game | huō: opening, stake all, sacrifice, crack | huò: clear, open, exempt (from), liberal-minded",harm + valley,⿰ (left-right),⿰害谷,"害 = harm, 谷 = valley",RSH,RSH2::L39
豆,beans,1066,1133,1440,"dòu: variant of 豆[dòu], bean, pea, CL:棵[kē],粒[lì]",floor + mouth + animal horns + floor,⿱ (top-bottom),⿱𠮛䒑,"一 = one (alias: floor), 口 = mouth, 丷 = horns (alias: animal horns)",RSH RTH RTK,RSH1::L37 RTH1::L37 RTK1v5::L38 primitive
豊,bountiful,,,1443,,bent + floor + mouth + animal horns + floor,⿱ (top-bottom),⿱曲豆,"曲 = bent, 一 = one (alias: floor), 口 = mouth, 丷 = horns (alias: animal horns)",RTK,RTK1v5::L38 primitive
