character,keyword,RTH_number,RSH_number,RTK_number,reading,decomposition,spatial,ids,components_detail,deck,tags
芯,wick,,,2368,,floor + walking stick + walking stick + dropdrop + hook + eyedropper + eyedropper,⿱ (top-bottom),⿱艹心,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">㇒</span> <span style=""color:#666"">dropdrop</span><br><span style=""color:#1a5276"">乚</span> <span style=""color:#666"">second</span> <span style=""color:#999"">(alias: hook)</span><br><span style=""color:#1a5276"">丶</span> <span style=""color:#666"">a drop of</span> <span style=""color:#999"">(alias: eyedropper)</span>",RTK,RTK3v2::CH02
花,flower,772,833,1009,"huā: flower, blossom, CL:朵[duǒ],支[zhī],束[shù],把[bǎ],盆[pén],簇[cù], fancy pattern",flower + transform,⿱ (top-bottom),⿱艹化,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">化</span> <span style=""color:#666"">transform</span>",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
芳,aromatic / perfumed,1699,1729,493,fāng: fragrant,compass + flower,⿱ (top-bottom),⿱艹方,"<span style=""color:#1a5276"">方</span> <span style=""color:#666"">direction</span> <span style=""color:#999"">(alias: compass)</span><br><span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span>",RSH RTH RTK,RSH2::L19 RTH2::L19 RTK1v5::L19
芸,technique,,,421,,floor + walking stick + walking stick + two + 𠃋 + eyedropper,⿱ (top-bottom),⿱艹云,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">二</span> <span style=""color:#666"">two</span><br><span style=""color:#1a5276"">丶</span> <span style=""color:#666"">a drop of</span> <span style=""color:#999"">(alias: eyedropper)</span>",RTK,RTK1v5::L18
芹,celery / parsley,2123,2185,2396,qín: Chinese celery,flower + tomahawk,⿱ (top-bottom),⿱艹斤,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">斤</span> <span style=""color:#666"">catty</span> <span style=""color:#999"">(alias: tomahawk)</span>",RSH RTH RTK,RSH2::L30 RTH2::L30 RTK3v2::CH02
芻,hay,,,2084,,dropdrop + clothes hanger + pit + drop + dropdrop + clothes hanger + pit + drop,⿱ (top-bottom),⿱⿹勹䶹⿹勹䶹,"<span style=""color:#1a5276"">㇒</span> <span style=""color:#666"">dropdrop</span><br><span style=""color:#1a5276"">𠃌</span> <span style=""color:#666"">clothes hanger</span><br><span style=""color:#1a5276"">凵</span> <span style=""color:#666"">pit</span><br><span style=""color:#1a5276"">丿</span> <span style=""color:#666"">drop</span>",RTK,RTK3v2::CH01
芽,sprout / bud,2782,2842,1905,"yá: bud, sprout",flower + tusk,⿱ (top-bottom),⿱艹牙,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">牙</span> <span style=""color:#666"">tooth</span> <span style=""color:#999"">(alias: tusk)</span>",RSH RTH RTK,RSH2::L51 RTH2::L51 RTK1v5::L52
苅,mow,,,2387,,floor + walking stick + walking stick + sheaf + walking stick + 亅,⿱ (top-bottom),⿱艹刈,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">㐅</span> <span style=""color:#666"">sheaf</span>",RTK,RTK3v2::CH02
苇,,,,,,floor + walking stick + walking stick + floor + floor + clothes hanger + walking stick,⿱ (top-bottom),⿱艹韦,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">𠃌</span> <span style=""color:#666"">clothes hanger</span>",,
苍,ash-colored,,2455,,"cāng: dark blue, deep green, ash-gray",flower + storehouse,⿱ (top-bottom),⿱艹仓,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">仓</span> <span style=""color:#666"">storehouse</span>",RSH,RSH2::L36
苏,revive,,745,,"sū: see 囉囌|啰苏[luō sū], variant of 蘇|苏[sū], to revive, Perilla frutescens (Chinese basil or wild red basil) | Sū: surname Su, abbr. for Soviet Union 蘇維埃|苏维埃 or 蘇聯|苏联, abbr. for Jiangsu province 江蘇|江苏, abbr. for Suzhou city 蘇州|苏州",flower + sweat,⿱ (top-bottom),⿱艹办,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">办</span> <span style=""color:#666"">manage</span> <span style=""color:#999"">(alias: sweat)</span>",RSH,RSH1::L24
苑,garden,,,1419,,floor + walking stick + walking stick + nameplate,⿱ (top-bottom),⿱艹夗,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">夗</span> <span style=""color:#666"">nameplate</span>",RTK,RTK1v5::L37
苓,cocklebur,,,2382,,floor + walking stick + walking stick + orders,⿱ (top-bottom),⿱艹令,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">令</span> <span style=""color:#666"">orders</span>",RTK,RTK3v2::CH02
苔,moss,,,2356,,floor + walking stick + walking stick + platform,⿱ (top-bottom),⿱艹台,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">台</span> <span style=""color:#666"">platform</span>",RTK,RTK3v2::CH02
苗,seedling,221,235,234,"Miáo: Hmong or Miao ethnic group of southwest China, surname Miao | miáo: sprout",rice field + brains + flower,⿱ (top-bottom),⿱艹田,"<span style=""color:#1a5276"">田</span> <span style=""color:#666"">rice field</span> <span style=""color:#999"">(alias: brains)</span><br><span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span>",RSH RTH RTK,RSH1::L10 RTH1::L10 RTK1v5::L10 primitive
苛,exacting / bullying,1562,1582,2373,"kē: severe, exacting",flower + can,⿱ (top-bottom),⿱艹可,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">可</span> <span style=""color:#666"">can</span>",RSH RTH RTK,RSH2::L10 RTH2::L10 RTK3v2::CH02
苟,careless,,1581,,"gǒu: if, supposing, careless, negligent",flower + sentence,⿱ (top-bottom),⿱艹句,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">句</span> <span style=""color:#666"">sentence</span>",RSH,RSH2::L10
若,as if / young,212,226,223,"ruò: to seem, like, as, if",flower + right,⿱ (top-bottom),⿱艹右,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">右</span> <span style=""color:#666"">right</span>",RSH RTH RTK,RSH1::L10 RTH1::L10 RTK1v5::L10
苦,suffering,214,229,225,"kǔ: bitter, hardship, pain, to suffer",flower + ancient,⿱ (top-bottom),⿱艹古,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">古</span> <span style=""color:#666"">ancient</span>",RSH RTH RTK,RSH1::L10 RTH1::L10 RTK1v5::L10
苫,thatching,,,2397,,floor + walking stick + walking stick + tell fortunes,⿱ (top-bottom),⿱艹占,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">占</span> <span style=""color:#666"">tell fortunes</span>",RTK,RTK3v2::CH02
英,England,1278,1325,1741,"Yīng: United Kingdom, British, England, English | yīng: brave",flower + center,⿱ (top-bottom),⿱艹央,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">央</span> <span style=""color:#666"">center</span>",RSH RTH RTK,RSH1::L44 RTH1::L44 RTK1v5::L45
苹,apple,,2529,,"píng: (artemisia), duckweed, apple | pín: marsiliaceae, clover fern",flower + water lily,⿱ (top-bottom),⿱艹平,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">平</span> <span style=""color:#666"">even</span> <span style=""color:#999"">(alias: water lily)</span>",RSH,RSH2::L38
苺,strawberry,,,2350,,floor + walking stick + walking stick + breasts,⿱ (top-bottom),⿱艹母,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">母</span> <span style=""color:#666"">mother</span> <span style=""color:#999"">(alias: breasts)</span>",RTK,RTK3v2::CH02
茂,lush / overgrown,340,367,360,mào: luxuriant,parade + flower,⿱ (top-bottom),⿱艹戊,"<span style=""color:#1a5276"">戊</span> <span style=""color:#666"">parade</span><br><span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span>",RSH RTH RTK,RSH1::L16 RTH1::L16 RTK1v5::L16
范,model / Fan,3013,2445,,"fàn: pattern, model, example",flower + water + fingerprint,⿱ (top-bottom),⿱艹氾,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">水</span> <span style=""color:#666"">water</span> <span style=""color:#999"">(alias: snowflake)</span><br><span style=""color:#1a5276"">㔾</span> <span style=""color:#666"">fingerprint</span>",RSH RTH,RSH2::L36 RTH2::Postscript 1
茄,eggplant,1928,1991,2372,"jiā: phonetic character used in loanwords for the sound ""jia"", although 夹 is more common | qié: eggplant",flower + add,⿱ (top-bottom),⿱艹加,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">加</span> <span style=""color:#666"">add</span>",RSH RTH RTK,RSH2::L24 RTH2::L24 RTK3v2::CH02
茅,thatch / grassy reed,2209,2262,2385,"máo: reeds, rushes",flower + spear,⿱ (top-bottom),⿱艹矛,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">矛</span> <span style=""color:#666"">spear</span>",RSH RTH RTK,RSH2::L32 RTH2::L32 RTK3v2::CH02
茉,jasmine,,,2348,,floor + walking stick + walking stick + last,⿱ (top-bottom),⿱艹末,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">末</span> <span style=""color:#666"">last</span>",RTK,RTK3v2::CH02
茎,plant stem / stalk,,2405,715,"jīng: stalk, stem, CL:條|条[tiáo]",flower + spool,⿱ (top-bottom),⿱艹𢀖,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">𢀖</span> <span style=""color:#666"">spool</span>",RSH RTK,RSH2::L35 RTK1v5::L23
茑,,,,,,floor + walking stick + walking stick + bird,⿱ (top-bottom),⿱艹鸟,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">鸟</span> <span style=""color:#666"">bird</span>",,
茜,madder red,,,2407,,floor + walking stick + walking stick + Old West,⿱ (top-bottom),⿱艹西,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">西</span> <span style=""color:#666"">west</span> <span style=""color:#999"">(alias: Old West)</span>",RTK,RTK3v2::CH02
茧,cocoon,,1743,,"jiǎn: cocoon, callus",flower + insect,⿱ (top-bottom),⿱艹虫,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">虫</span> <span style=""color:#666"">insect</span>",RSH,RSH2::L20
茨,briar,,,472,,floor + walking stick + walking stick + next,⿱ (top-bottom),⿱艹次,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">次</span> <span style=""color:#666"">next</span> <span style=""color:#999"">(alias: secondary)</span>",RTK,RTK1v5::L18
茫,boundless,1695,1727,,"máng: vast, with no clear boundary, fig. hazy, indistinct, unclear",mango + water,⿱ (top-bottom),⿱艹汒,"<span style=""color:#1a5276"">芒</span> <span style=""color:#666"">mango</span><br><span style=""color:#1a5276"">水</span> <span style=""color:#666"">water</span> <span style=""color:#999"">(alias: snowflake)</span>",RSH RTH,RSH2::L19 RTH2::L19
茵,mattress,,,,,floor + walking stick + walking stick + cause,⿱ (top-bottom),⿱艹因,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">因</span> <span style=""color:#666"">cause</span>",,
茶,tea,243,261,252,"chá: tea, tea plant, CL:杯[bēi],壺|壶[hú]",flower + wooden pole + umbrella,⿳ (top-mid-bottom),⿳艹𠆢朩,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">木</span> <span style=""color:#666"">tree</span> <span style=""color:#999"">(alias: wooden pole)</span><br><span style=""color:#1a5276"">𠆢</span> <span style=""color:#666"">umbrella</span>",RSH RTH RTK,RSH1::L12 RTH1::L12 RTK1v5::L12
茸,mushroom,,,2394,,floor + walking stick + walking stick + ear,⿱ (top-bottom),⿱艹耳,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">耳</span> <span style=""color:#666"">ear</span>",RTK,RTK3v2::CH02
荆,,,,,,floor + walking stick + walking stick + two hands + walking stick + 亅,⿰ (left-right),⿰茾刂,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">开</span> <span style=""color:#666"">open</span> <span style=""color:#999"">(alias: two hands)</span>",,
草,grass,213,227,224,"cǎo: grass, straw, manuscript, draft (of a document) | cào: variant of 肏[cào]",flower + early,⿱ (top-bottom),⿱艹早,"<span style=""color:#1a5276"">艹</span> <span style=""color:#666"">flower</span><br><span style=""color:#1a5276"">早</span> <span style=""color:#666"">early</span> <span style=""color:#999"">(alias: sunflower)</span>",RSH RTH RTK,RSH1::L10 RTH1::L10 RTK1v5::L10
