character,keyword,RTH_number,RSH_number,RTK_number,reading,decomposition,spatial,ids,components_detail,deck,tags
硫,sulfur,1874,1919,763,liú: sulfur (chemistry),stone + baby Moses,⿰ (left-right),⿰石㐬,"石 = stone, 㐬 = baby Moses",RSH RTH RTK,RSH2::L22 RTH2::L22 RTK1v5::L23
硬,hard / stiff,588,632,695,"yìng: hard, stiff, strong, firm",rocks + even more,⿰ (left-right),⿰石更,"石 = rocks, 更 = even more",RSH RTH RTK,RSH1::L22 RTH1::L22 RTK1v5::L23
硯,inkstone,,,2589,,stone + pent in + floor + floor + drop + hook,⿰ (left-right),⿰石見,"石 = stone, 囗 = pent in, 一 = floor, 丿 = drop, 乚 = hook",RTK,RTK3v2::CH02
碁,Go,,,1766,,hamper + stone,⿱ (top-bottom),⿱其石,"其 = hamper, 石 = stone",RTK,RTK1v5::L46
碇,grapnel,,,2587,,stone + settle on,⿰ (left-right),⿰石定,"石 = stone, 定 = settle on",RTK,RTK3v2::CH02
碍,obstruct / obstacle,,1544,2592,"ài: to hinder, to obstruct, to block",stone + daybreak + glue,⿰ (left-right),⿰石㝵,"石 = stone, 旦 = daybreak, 粘 = glue",RSH RTK,RSH2::L08 RTK3v2::CH02
碑,stele / tombstone,2970,2955,1512,"bēi: a monument, an upright stone tablet, stele, CL:塊|块[kuài],面[miàn]",stone + lowly,⿰ (left-right),⿰石卑,"石 = stone, 卑 = lowly",RSH RTH RTK,RSH2::L55 RTH2::L55 RTK1v5::L39
碓,mill,,,2596,,stone + dropdrop + walking stick + eyedropper + floor + walking stick + floor + two,⿰ (left-right),⿰石隹,"石 = stone, ㇒ = dropdrop, 丨 = walking stick, 丶 = eyedropper, 一 = floor, 二 = two",RTK,RTK3v2::CH02
碗,bowl / teacup,2389,2454,2591,"wǎn: variant of 碗[wǎn], bowl, cup, CL:隻|只[zhī],個|个[gè]",stone + mailbox,⿰ (left-right),⿰石宛,"石 = stone, 宛 = mailbox",RSH RTH RTK,L # RSH2::L36 L # RTH2::L36 RSH2::L36 RTH2::L36 RTK3v2::CH02
碧,green jade / blue-green,1578,1603,2588,"bì: green jade, bluish green, blue, jade",jewel + dove + stone,⿱ (top-bottom),⿱珀石,"玉 = jewel, 白 = dove, 石 = stone",RSH RTH RTK,RSH2::L12 RTH2::L12 RTK3v2::CH02
碩,big / illustrious,1517,,2593,"shuò: large, big",stone + floor + drop + pent in + floor + floor + drop + ㇏,⿰ (left-right),⿰石頁,"石 = stone, 一 = floor, 丿 = drop, 囗 = pent in",RTH RTK,RTH2::L07 RTK3v2::CH02
確,reliable / assurance,508,,567,"què: authenticated, solid, firm, real",stone + crown + dropdrop + walking stick + eyedropper + floor + walking stick + floor + two,⿰ (left-right),⿰石隺,"石 = stone, 冖 = crown, ㇒ = dropdrop, 丨 = walking stick, 丶 = eyedropper, 一 = floor, 二 = two",RTH RTK,RTH1::L20 RTK1v5::L21
磁,magnetism,2351,2415,1390,"cí: magnetic, magnetism, porcelain",stone + Mona Lisa,⿰ (left-right),⿰石兹,"石 = stone, 兹 = Mona Lisa",RSH RTH RTK,RSH2::L35 RTH2::L35 RTK1v5::L36
磐,crag,,,2586,,sort + stone,⿱ (top-bottom),⿱般石,"般 = sort, 石 = stone",RTK,RTK3v2::CH02
磨,grind,1752,1786,594,"mó: to rub, to grind, to polish, to sharpen | mò: grindstone, to grind, to turn round",hemp + stone,⿸ (top-left-wrap),⿸麻石,"麻 = hemp, 石 = stone",RSH RTH RTK,RSH2::L21 RTH2::L21 RTK1v5::L22
磯,rocky beach,,,2594,,stone + floor + ㇂ + eyedropper + cocoon + cocoon + person,⿰ (left-right),⿰石幾,"石 = stone, 一 = floor, 丶 = eyedropper, 幺 = cocoon, 人 = person",RTK,RTK3v2::CH02
礁,reef,1735,1772,558,"jiāo: reef, shoal rock",stone + roast turkey,⿰ (left-right),⿰石焦,"石 = stone, 焦 = roast turkey",RSH RTH RTK,RSH2::L20 RTH2::L20 RTK1v5::L21
礎,foundation / cornerstone,374,,394,"chǔ: foundation, base",stone + clear,⿰ (left-right),⿰石楚,"石 = stone, 楚 = clear",RTH RTK,RTH1::L17 RTK1v5::L17
示,show,834,900,1086,"shì: to show, to reveal",two + small,⿱ (top-bottom),⿱二小,"二 = two, 小 = small",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30 primitive
礼,ceremony / salutation,,902,1087,"lǐ: gift, rite, ceremony, CL:份[fèn]",altar + fishhook,⿰ (left-right),⿰礻乚,"坛 = altar, 乙 = fishhook",RSH RTK,RSH1::L29 RTK1v5::L30
社,society / company,835,901,1092,"shè: society, group, club, agency",altar + soil,⿰ (left-right),⿰礻土,"坛 = altar, 土 = soil",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30
祀,enshrine,,,2992,,altar + snakeskin,⿰ (left-right),⿰礻巳,"礻 = altar, 巳 = snakeskin",RTK,RTK3v2::CH06
祇,local god,,,2600,,altar + family name,⿰ (left-right),⿰礻氏,"礻 = altar, 氏 = family name",RTK,RTK3v2::CH02
祈,supplicate / pray,2130,2186,1128,"qí: to implore, to pray, to request",altar + tomahawk,⿰ (left-right),⿰礻斤,"坛 = altar, 斤 = tomahawk",RSH RTH RTK,RSH2::L30 RTH2::L30 RTK1v5::L31
祉,welfare,,,1091,,altar + above + walking stick,⿰ (left-right),⿰礻止,"礻 = altar, 上 = above, 丨 = walking stick",RTK,RTK1v5::L30
祐,ancestral tablet,,,2599,,altar + right,⿰ (left-right),⿰礻右,"礻 = altar, 右 = right",RTK,RTK3v2::CH02
祓,exorcism,,,2993,,altar + seeing-eye chihuahua,⿰ (left-right),⿰礻犮,"礻 = altar, 犮 = seeing-eye chihuahua",RTK,RTK3v2::CH06
祖,ancestor,1300,1348,1779,"zǔ: ancestor, forefather, grandparents",altar + shelves,⿰ (left-right),⿰礻且,"坛 = altar, 且 = shelves",RSH RTH RTK,RSH1::L46 RTH1::L45 RTK1v5::L47
祝,wish well / celebrate,2102,2162,1089,"zhù: to wish, to express good wishes, to pray, (old) wizard",altar + teenager,⿰ (left-right),⿰礻兄,"坛 = altar, 兄 = teenager",RSH RTH RTK,RSH2::L29 RTH2::L29 RTK1v5::L30
神,gods,852,920,1119,"shén: God, unusual, mysterious, soul",altar + monkey,⿰ (left-right),⿰礻申,"坛 = altar, 猴 = monkey",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30
祟,evil spirit / cast a spell,2101,2161,2945,suì: evil spirit,exit + altar,⿱ (top-bottom),⿱出示,"出 = exit, 坛 = altar",RSH RTH RTK,RSH2::L29 RTH2::L29 RTK3v2::CH03
祢,ancestral shrine,,,2601,,altar + hiccup,⿰ (left-right),⿰礻尔,"礻 = altar, 尔 = hiccup",RTK,RTK3v2::CH02
祥,propitious / auspicious,2103,2163,1088,"xiáng: auspicious, propitious",altar + sheep,⿰ (left-right),⿰礻羊,"坛 = altar, 羊 = sheep",RSH RTH RTK,RSH2::L29 RTH2::L29 RTK1v5::L30
票,ticket / ballot,1194,1258,1606,"piào: ticket, ballot, bank note, CL:張|张[zhāng]",Old West + altar,⿱ (top-bottom),⿱覀示,"西 = Old West, 坛 = altar",RSH RTH RTK,RSH1::L40 RTH1::L40 RTK1v5::L41
祭,offer sacrifice / ritual,842,910,1102,"jì: to offer sacrifice, festive occasion",flesh + crotch + altar,⿱ (top-bottom),⿱{21}示,"月 = flesh, 又 = crotch, 坛 = altar",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30
祷,pray / beseech,,2579,2598,"dǎo: prayer, pray, supplication","altar + long, gray, beard",⿰ (left-right),⿰礻寿,"坛 = altar, 寿 = long, gray, beard",RSH RTK,RSH2::L39 RTK3v2::CH02
禁,prohibit / prohibition,838,906,1098,"jīn: to endure | jìn: to prohibit, to forbid",woods + altar,⿱ (top-bottom),⿱林示,"林 = woods, 坛 = altar",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30
禄,salarium,,,2602,,altar + snowman,⿰ (left-right),⿰礻录,"礻 = altar, 录 = snowman",RTK,RTK3v2::CH02
禅,meditation / Zen,,2276,1930,"chán: dhyana (Sanskrit), Zen, meditation (Buddhism) | shàn: to abdicate",altar + list,⿰ (left-right),⿰礻单,"坛 = altar, 单 = list",RSH RTK,RSH2::L32 RTK1v5::L53
禍,misfortune / calamity,2276,,1291,"huò: disaster, misfortune, calamity",altar + {108} + glass cover + mouth,⿰ (left-right),⿰礻咼,"礻 = altar, 冂 = glass cover, 口 = mouth",RTH RTK,RTH2::L33 RTK1v5::L34
禎,felicitation,,,2603,,altar + magic wand + pent in + floor + floor + drop + ㇏,⿰ (left-right),⿰礻貞,"礻 = altar, ⺊ = magic wand, 囗 = pent in, 一 = floor, 丿 = drop",RTK,RTK3v2::CH02
福,happiness / blessing,837,904,1090,"Fú: surname Fu, abbr. for Fujian province 福建省[Fú jiàn shěng] | fú: good fortune, happiness, luck",altar + wealth,⿰ (left-right),⿰礻畐,"坛 = altar, 畐 = wealth",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30
禦,withstand / fend off,2359,,2597,"yù: to defend, to resist",withstand + two + small,⿱ (top-bottom),⿱御示,"御 = withstand, 二 = two, 小 = small",RTH RTK,RTH2::L36 RTK3v2::CH02
禺,Talking Cricket,,,,ǒu: archaic variant of 偶[ǒu] | yú: ancient area | yù: legendary monkey of ancient China,insect + brain + belt,⿻ (overlaid),⿻日禸,"虫 = insect, 脑 = brain, 囧冂 = belt",,primitive
禽,fowl,1117,1181,2049,"qín: generic term for birds and animals, birds, to capture (old)",umbrella + leave,⿱ (top-bottom),⿱𠆢离,"𠆢 = umbrella, 离 = leave",RSH RTH RTK,RSH1::L38 RTH1::L38 RTK3v2::CH01
禾,standing grain,710,762,,"hé: cereal, grain",dropdrop + floor + walking stick + umbrella,⿱ (top-bottom),⿱㇒木,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella",RSH RTH,RSH1::L25 RTH1::L25 primitive
禿,bald,1941,,2606,"tū: bald, blunt",dropdrop + floor + walking stick + umbrella + drop + hook,⿱ (top-bottom),⿱禾儿,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 丿 = drop, 乚 = hook",RTH RTK,RTH2::L25 RTK3v2::CH02
秀,elegant / excel,720,775,914,"xiù: handsome, refined, elegant, graceful",wild rice + fist,⿱ (top-bottom),⿱禾乃,"禾 = wild rice, 乃 = fist",RSH RTH RTK,RSH1::L25 RTH1::L25 RTK1v5::L26
私,private,1960,2017,902,"sī: personal, private, selfish",wild rice + elbow,⿰ (left-right),⿰禾厶,"禾 = wild rice, 厶 = elbow",RSH RTH RTK,RSH2::L25 RTH2::L25 RTK1v5::L26
秋,autumn,714,768,900,"qiū: autumn, fall, harvest time, a swing",wild rice + fire,⿰ (left-right),⿰禾火,"禾 = wild rice, 火 = fire",RSH RTH RTK,RSH1::L25 RTH1::L25 RTK1v5::L26
科,academic discipline / department,895,970,1179,"kē: branch of study, administrative section, division, field",wild rice + measuring cup,⿰ (left-right),⿰禾斗,"禾 = wild rice, 斗 = measuring cup",RSH RTH RTK,RSH1::L30 RTH1::L30 RTK1v5::L31
秒,seconds,1943,2005,899,"miǎo: second (of time), unit of angle or arc equivalent to one sixtieth of a degree",wild rice + few,⿰ (left-right),⿰禾少,"禾 = wild rice, 少 = few",RSH RTH RTK,RSH2::L25 RTH2::L25 RTK1v5::L26
秘,confidential / secret,,2016,904,"bì: see 秘魯|秘鲁[Bì lǔ] | mì: secret, secretary",wild rice + certainly,⿰ (left-right),⿰禾必,"禾 = wild rice, 必 = certainly",RSH RTK,RSH2::L25 RTK1v5::L26
租,rent / tariff,2682,2748,1778,"zū: to hire, to rent, to charter, to rent out",wild rice + shelves,⿰ (left-right),⿰禾且,"禾 = wild rice, 且 = shelves",RSH RTH RTK,RSH2::L46 RTH2::L45 RTK1v5::L47
秤,scale / balancing scales,2466,2531,2604,"chèng: steelyard, Roman balance, CL:臺|台[tái]",wild rice + water lily,⿰ (left-right),⿰禾平,"禾 = wild rice, 平 = water lily",RSH RTH RTK,RSH2::L38 RTH2::L38 RTK3v2::CH02
秦,Qin / Manchu dynasty,2529,2598,2877,"Qín: surname Qin, Qin dynasty (221-207 BC) of the first emperor 秦始皇[Qín Shǐ huáng], abbr. for 陝西|陕西[Shǎn xī]",bonsai + wild rice,⿱ (top-bottom),⿱𡗗禾,"𡗗 = bonsai, 禾 = wild rice",RSH RTH RTK,RSH2::L39 RTH2::L39 RTK3v2::CH03
秩,order / regularity,1961,2018,903,"zhì: order, orderliness",wild rice + lose,⿰ (left-right),⿰禾失,"禾 = wild rice, 失 = lose",RSH RTH RTK,RSH2::L25 RTH2::L25 RTK1v5::L26
称,weigh / appellation,,801,905,"chèng: variant of 秤[chèng], steelyard | chèn: to fit, balanced, suitable | chēng: to weigh, to state, to name, name",wild rice + hiccup,⿰ (left-right),⿰禾尔,"禾 = wild rice, 尔 = hiccup",RSH RTK,RSH1::L26 RTK1v5::L26
移,shift,713,767,898,"yí: to move, to shift, to change, to alter",wild rice + many,⿰ (left-right),⿰禾多,"禾 = wild rice, 多 = many",RSH RTH RTK,RSH1::L25 RTH1::L25 RTK1v5::L26
稀,scarce / sparse,1109,1168,2611,"xī: rare, uncommon, watery, sparse",wild rice + hope,⿰ (left-right),⿰禾希,"禾 = wild rice, 希 = hope",RSH RTH RTK,RSH1::L38 RTH1::L38 RTK3v2::CH02
程,journey / extent,711,763,894,"chéng: rule, order, regulations, formula",wild rice + submit,⿰ (left-right),⿰禾呈,"禾 = wild rice, 呈 = submit",RSH RTH RTK,RSH1::L25 RTH1::L25 RTK1v5::L26
税,tax,,2012,895,"shuì: taxes, duties",wild rice + devil,⿰ (left-right),⿰禾兑,"禾 = wild rice, 兑 = devil",RSH RTK,RSH2::L25 RTK1v5::L26
稔,bear fruit,,,2607,,dropdrop + floor + walking stick + umbrella + miss,⿰ (left-right),⿰禾念,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 念 = miss",RTK,RTK3v2::CH02
稗,crabgrass,,,2608,,dropdrop + floor + walking stick + umbrella + lowly,⿰ (left-right),⿰禾卑,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 卑 = lowly",RTK,RTK3v2::CH02
稚,immature,1958,2013,896,"zhì: infantile, young",wild rice + turkey,⿰ (left-right),⿰禾隹,"禾 = wild rice, 隹 = turkey",RSH RTH RTK,RSH2::L25 RTH2::L25 RTK1v5::L26
稜,imperial authority,,,2610,,dropdrop + floor + walking stick + umbrella + Minuteclods,⿰ (left-right),⿰禾夌,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 夌 = Minuteclods",RTK,RTK3v2::CH02
種,species,1245,,1679,"zhǒng: seed, species, kind, type | zhòng: to plant, to grow, to cultivate",dropdrop + floor + walking stick + umbrella + heavy,⿰ (left-right),⿰禾重,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 重 = heavy",RTH RTK,RTH1::L42 RTK1v5::L43
稲,rice plant,,,910,,dropdrop + floor + walking stick + umbrella + dropdrop + eyedropper + eyedropper + dropdrop + old,⿰ (left-right),⿰禾𱬹,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 丶 = eyedropper, 旧 = old",RTK,RTK1v5::L26
稼,crops / earnings,1956,2011,893,jià: sow grain,wild rice + flophouse,⿰ (left-right),⿰禾家,"禾 = wild rice, 囧家 = flophouse",RSH RTH RTK,RSH2::L25 RTH2::L25 RTK1v5::L26
稽,training,,,2088,,dropdrop + floor + walking stick + umbrella + Frankenpooch + purpose,⿰ (left-right),⿰禾⿱尤旨,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 尤 = Frankenpooch, 旨 = purpose",RTK,RTK3v2::CH01
稿,draft,1953,2008,892,"gǎo: manuscript, draft, stalk of grain",wild rice + Eiffel Tower,⿰ (left-right),⿰禾高,"禾 = wild rice, 囧高 = Eiffel Tower",RSH RTH RTK,RSH2::L25 RTH2::L25 RTK1v5::L26
穀,cereal / cereals,1963,,917,"gǔ: grain, corn",floor + walking stick + floor + crown + floor + dropdrop + floor + walking stick + umbrella + missile,⿰ (left-right),⿰𥞤殳,"一 = floor, 丨 = walking stick, 冖 = crown, ㇒ = dropdrop, 𠆢 = umbrella, 殳 = missile",RTH RTK,RTH2::L25 RTK1v5::L26
穂,ear of a plant,,,909,,dropdrop + floor + walking stick + umbrella + floor + shoot + dropdrop + hook + eyedropper + eyedropper,⿰ (left-right),⿰禾恵,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 由 = shoot, 乚 = hook, 丶 = eyedropper",RTK,RTK1v5::L26
穆,reverent / obeisant,3026,3014,2612,"mù: solemn, reverent, calm, burial position in an ancestral tomb (old)",dropdrop + floor + walking stick + umbrella + white + dropdrop + walking stick + eyedropper + dropdrop + dropdrop + dropdrop,⿰ (left-right),⿰禾㣎,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 白 = white, 丶 = eyedropper",RSH RTH RTK,RSH2::Postscript 1 RTH2::Postscript 1 RTK3v2::CH02
積,accumulate / volume,1160,,1543,"jī: to amass, to accumulate, to store, measured quantity (such as area of volume)",dropdrop + floor + walking stick + umbrella + floor + walking stick + floor + floor + pent in + floor + floor + drop + ㇏,⿰ (left-right),⿰禾責,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 囗 = pent in, 丿 = drop",RTH RTK,RTH1::L39 RTK1v5::L40
穎,clever / brush tip,1954,,2790,"yǐng: head of grain, husk, tip, point",hook + dropdrop + dropdrop + floor + walking stick + umbrella + floor + drop + pent in + floor + floor + drop + ㇏,⿰ (left-right),⿰⿱匕禾頁,"乚 = hook, ㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 丿 = drop, 囗 = pent in",RTH RTK,RTH2::L25 RTK3v2::CH02
穏,calm,,,1147,,dropdrop + floor + walking stick + umbrella + dropdrop + eyedropper + eyedropper + dropdrop + {50} + floor + dropdrop + hook + eyedropper + eyedropper,⿰ (left-right),⿰禾𢚩,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 丶 = eyedropper, 乚 = hook",RTK,RTK1v5::L31
穣,bumper crop,,,2609,,dropdrop + floor + walking stick + umbrella + six + floor + floor + walking stick + walking stick + floor + cloak,⿰ (left-right),⿰禾㐮,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 六 = six, 𧘇 = cloak",RTK,RTK3v2::CH02
穫,harvest,1959,,908,"huò: to reap, to harvest",dropdrop + floor + walking stick + umbrella + floor + walking stick + walking stick + dropdrop + walking stick + eyedropper + 丅 + floor + two + right hand,⿰ (left-right),⿰禾蒦,"㇒ = dropdrop, 一 = floor, 丨 = walking stick, 𠆢 = umbrella, 丶 = eyedropper, 二 = two, 又 = right hand",RTH RTK,RTH2::L25 RTK1v5::L26
穴,hole,995,1072,1316,"xué: cave, cavity, hole, acupuncture point",house + eight + animal legs,⿱ (top-bottom),⿱宀八,"宀 = house, 八 = eight, 囧只－口 = animal legs",RSH RTH RTK,RSH1::L34 RTH1::L34 RTK1v5::L35
究,research,996,1073,1320,"jiū: after all, to investigate, to study carefully, Taiwan pr. [jiù]",hole + baseball,⿱ (top-bottom),⿱穴九,"穴 = hole, 九 = baseball",RSH RTH RTK,RSH1::L34 RTH1::L34 RTK1v5::L35
空,empty,998,1075,1317,"kōng: empty, air, sky, in vain | kòng: to empty, vacant, unoccupied, space",hole + I-beam,⿱ (top-bottom),⿱穴工,"穴 = hole, 工 = I-beam",RSH RTH RTK,RSH1::L34 RTH1::L34 RTK1v5::L35
穿,pass through / drill,1375,1415,2616,"chuān: to bore through, to pierce, to perforate, to penetrate",hole + tusk,⿱ (top-bottom),⿱穴牙,"穴 = hole, 牙 = tusk",RSH RTH RTK,RSH1::L51 RTH1::L51 RTK3v2::CH02
突,abruptly / stab,997,1074,1319,"tū: to dash, to move forward quickly, to bulge, to protrude",hole + chihuahua,⿱ (top-bottom),⿱穴犬,"穴 = hole, 犬 = chihuahua",RSH RTH RTK,RSH1::L34 RTH1::L34 RTK1v5::L35
窃,pilfer / stealth,,2353,1322,"qiè: to steal, secretly, (humble) I",hole + cut,⿱ (top-bottom),⿱穴切,"穴 = hole, 切 = cut",RSH RTK,RSH2::L34 RTK1v5::L35
窄,strait / tight,2289,2358,2614,"zhǎi: narrow, narrow-minded, badly off",hole + saw,⿱ (top-bottom),⿱穴乍,"穴 = hole, 乍 = saw",RSH RTH RTK,RSH2::L34 RTH2::L34 RTK3v2::CH02
窒,plug up,,,1321,,hole + until,⿱ (top-bottom),⿱穴至,"穴 = hole, 至 = until",RTK,RTK1v5::L35
窓,window,,,749,,hole + 𠃋 + eyedropper + dropdrop + hook + eyedropper + eyedropper,⿳ (top-mid-bottom),⿳穴厶心,"穴 = hole, 丶 = eyedropper, ㇒ = dropdrop, 乚 = hook",RTK,RTK1v5::L23
窟,den / cavern,2288,2360,2615,"kū: cave, hole",hole + knuckle under,⿱ (top-bottom),⿱穴屈,"穴 = hole, 屈 = knuckle under",RSH RTH RTK,RSH2::L34 RTH2::L34 RTK3v2::CH02
窪,depression,,,1323,,hole + water + bricks,⿱ (top-bottom),⿱穴洼,"穴 = hole, 氵 = water, 圭 = bricks",RTK,RTK1v5::L35
窮,poor / hard up,2292,,1326,"qióng: exhausted, poor",hole + stoop,⿱ (top-bottom),⿱穴躬,"穴 = hole, 躬 = stoop",RTH RTK,RTH2::L34 RTK1v5::L35
窯,kiln,2286,,1325,"yáo: kiln, oven",hole + animal horns + floor + floor + walking stick + floor + flames,⿱ (top-bottom),⿱穴羔,"穴 = hole, 丷 = animal horns, 一 = floor, 丨 = walking stick, 灬 = flames",RTH RTK,RTH2::L34 RTK1v5::L35
窺,peep,2287,,2613,"kuī: to peep, to pry into",hole + husband + pent in + floor + floor + drop + hook,⿱ (top-bottom),⿱穴規,"穴 = hole, 夫 = husband, 囗 = pent in, 一 = floor, 丿 = drop, 乚 = hook",RTH RTK,RTH2::L34 RTK3v2::CH02
竃,kitchen stove,,,2617,,hole + floor + walking stick + floor + prosperous + hook,⿱ (top-bottom),⿱𥤧{93},"穴 = hole, 一 = floor, 丨 = walking stick, 昌 = prosperous, 乚 = hook",RTK,RTK3v2::CH02
立,standing up / stand up,408,444,431,"lì: to stand, to set up, to establish, to lay down",top hat + animal horns + floor,⿱ (top-bottom),⿱亠䒑,"亠 = top hat, 丷 = animal horns, 一 = floor",RSH RTH RTK,RSH1::L18 RTH1::L18 RTK1v5::L18 primitive
站,station / outpost,410,446,2620,"zhàn: station, to stand, to halt, to stop",tell fortunes + vase,⿰ (left-right),⿰立占,"占 = tell fortunes, 立 = vase",RSH RTH RTK,RSH1::L18 RTH1::L18 RTK3v2::CH02
竜,dragon,,,536,,top hat + animal horns + floor + pent in + floor + hook,⿱ (top-bottom),⿱立{46},"亠 = top hat, 丷 = animal horns, 一 = floor, 囗 = pent in, 乚 = hook",RTK,RTK1v5::L21
竟,unexpectedly,454,487,,"jìng: unexpectedly, actually, to go so far as to, indeed",standing up + human legs + tongue wagging in the mouth,⿱ (top-bottom),⿱音儿,"立 = standing up, 儿 = human legs, 日 = tongue wagging in the mouth",RSH RTH,RSH1::L19 RTH1::L19 primitive
